ticker,sector,pe_ratio,ps_ratio,pb_ratio,peg_ratio,free_cash_flow,earnings_growth,pe_vs_sector,price,above_sma50,above_sma200,rsi,macd_bullish,volume_today,avg_volume_30d,volume_spike,fundamentals_score,technicals_score,score,headline_count,sentiment_score,sentiment_norm,macro_adjustment,growth_score,value_score,growth_composite,momentum_score,confidence_pct,sources_present,ai_summary
AWK,Utilities,23.604853,5.122424,2.3203516,2.64,-1785374976.0,0.086,-0.0911085000000007,136.1999969482422,True,True,56.421622476122266,False,1728100.0,2301673.3333333335,False,4.465274330877018,50,24.77786712888967,,,41.34246839997507,-3,41.629955947136565,21.38053485852247,43.2752160029931,42.41639137307898,75.0,3,"AWK trades at a relatively high PEG ratio of 2.64, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
ES,Utilities,15.494647,1.9440225,1.6677039,2.69,811961344.0,-0.854,-8.201314499999999,72.36000061035156,True,True,36.983247747839904,False,1721500.0,2260156.6666666665,False,4.380715359670502,50,24.73981559184674,,,41.34246839997507,-3,0.881057268722467,21.32979947579856,14.750986928103234,42.407935475958325,75.0,3,"ES trades at a relatively high PEG ratio of 2.69, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
CB,Financial Services,12.181497,2.1419199,1.7581991,2.71,10488000512.0,-0.007,-7.3541744308823525,343.6400146484375,True,True,30.646392774176775,False,2433200.0,1899506.6666666667,False,4.3477654432151205,50,24.72498812944182,,,41.34246839997507,-3,24.88986784140969,21.31002952592533,31.55715432898429,42.40464048431279,75.0,3,"CB trades at a relatively high PEG ratio of 2.71, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
RTX,Industrials,39.18629,3.2140067,4.52731,2.77,9880000512.0,0.287,-19.552935680000004,222.97000122070312,True,True,62.35527640490573,False,2870400.0,4830306.666666667,False,4.251770560256665,50,24.681790432110514,,,41.34246839997507,-3,66.40969162995594,21.252432596150257,60.621030980966665,42.395040996016945,75.0,3,"RTX trades at a relatively high PEG ratio of 2.77, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
ECL,Basic Materials,37.061745,4.595608,7.697519,2.85,1474824960.0,0.033,-24.14264453333334,276.1099853515625,True,True,55.99185375101673,False,767300.0,1162890.0,False,4.13006476712571,50,24.627022825201582,,,41.34246839997507,-3,33.480176211453745,21.179409120271686,37.570370188015126,42.38287041670385,75.0,3,"ECL trades at a relatively high PEG ratio of 2.85, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
VRSN,Technology,30.862104,15.044965,-11.399238,2.89,832837504.0,0.077,-24.351244049333328,284.239990234375,True,True,57.785101989138774,False,466700.0,819193.3333333334,False,4.071738634431463,50,24.60077606548917,,,41.34246839997507,-3,39.647577092511014,21.144413440655136,41.887550804755215,42.377037803434426,75.0,3,"VRSN trades at a relatively high PEG ratio of 2.89, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
ITW,Industrials,26.317646,5.029005,28.778824,2.89,2432999936.0,0.101,-32.42157968000001,290.80999755859375,True,True,56.53216294864524,False,1403900.0,1360396.6666666667,False,4.071738634431463,50,24.60077606548917,,,41.34246839997507,-3,43.83259911894273,21.144413440655136,44.81706622325742,42.377037803434426,75.0,3,"ITW trades at a relatively high PEG ratio of 2.89, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
MTD,Healthcare,31.945522,6.8778763,2217.2188,2.9,693589632.0,0.183,-0.9197957549019584,1419.02001953125,True,True,73.21771890486004,False,162000.0,163583.33333333334,False,4.057408507002274,50,24.594327508146037,,,41.34246839997507,-3,55.947136563876654,21.135815364197626,53.297242434711166,42.375604790691504,75.0,3,"MTD trades at a relatively high PEG ratio of 2.90, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
ROST,Consumer Cyclical,34.268158,3.31034,12.492872,2.9,2047583488.0,0.374,-9.77699889361702,245.36000061035156,True,True,53.43588983826719,False,1933700.0,2217203.3333333335,False,4.057408507002274,50,24.594327508146037,,,41.34246839997507,-3,73.12775330396477,21.135815364197626,65.32367415277284,42.375604790691504,75.0,3,"ROST trades at a relatively high PEG ratio of 2.90, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
O,Real Estate,45.79562,9.78726,1.5010288,2.98,1582081920.0,0.692,-15.585334666666668,62.7400016784668,True,True,26.834783907694387,False,3646100.0,5293060.0,False,3.9462298002362095,50,24.54429709010131,,,41.34246839997507,-3,85.02202643171806,21.069108140137985,73.64966534220014,42.3644869200149,75.0,3,"O trades at a relatively high PEG ratio of 2.98, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
WST,Healthcare,44.6258,7.3916974,8.226681,3.0,277937504.0,0.181,11.76048224509804,349.4200134277344,True,True,72.48464464930686,False,396500.0,740156.6666666666,False,3.919361612767744,50,24.5322064057405,,,41.34246839997507,-3,55.72687224669603,21.052987227656907,53.143057412684726,42.36180010126805,75.0,3,"WST trades at a relatively high PEG ratio of 3.00, and is priced above its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
AON,Financial Services,19.604958,4.294282,7.859478,3.03,3190874880.0,-0.03,0.06928656911764719,355.8299865722656,True,True,40.664053240556164,False,704500.0,1228676.6666666667,False,3.879724385710305,50,24.514369653564653,,,41.34246839997507,-3,22.79735682819383,21.029204891422445,30.092396619733186,42.35783637856231,75.0,3,"AON trades at a relatively high PEG ratio of 3.03, and is priced above its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
ALL,Financial Services,5.23553,0.94243544,2.0947826,3.13,15158625280.0,0.612,-14.300141430882352,261.4100036621094,True,True,50.10343863572827,False,1544100.0,1756296.6666666667,False,3.753087877539573,50,24.457383224887824,,,41.34246839997507,-3,82.59911894273128,20.953222986520004,71.95363009990939,42.345172727745236,75.0,3,"ALL trades at a relatively high PEG ratio of 3.13, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
BXP,Real Estate,36.801075,3.880942,2.1181457,3.13,880636864.0,-0.232,-24.57987966666667,68.44999694824219,True,True,47.65623730014836,False,939800.0,1359873.3333333333,False,3.753087877539573,50,24.457383224887824,,,41.34246839997507,-3,10.90308370044053,20.953222986520004,21.76640543030588,42.345172727745236,75.0,3,"BXP trades at a relatively high PEG ratio of 3.13, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
CTAS,Industrials,40.63544,7.0877523,15.532892,3.17,1464424832.0,0.156,-18.10378568,199.52000427246094,True,True,32.05202780665033,False,1612800.0,2370546.6666666665,False,3.7046703860875456,50,24.43559535373441,,,41.34246839997507,-3,53.414096916299556,20.924172491648786,51.5241146814072,42.34033097860003,75.0,3,"CTAS trades at a relatively high PEG ratio of 3.17, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
WSM,Consumer Cyclical,27.113356,3.6088114,15.212847,3.18,885462144.0,0.043,-16.93180089361702,241.5800018310547,True,True,66.40866423848792,False,708400.0,952480.0,False,3.6927563335525737,50,24.430234030093672,,,41.34246839997507,-3,34.91189427312775,20.917024060127805,38.57257283118693,42.339139573346536,75.0,3,"WSM trades at a relatively high PEG ratio of 3.18, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
UNP,Industrials,23.760517,6.866119,8.978843,3.25,4720750080.0,0.066,-34.978708680000004,293.67999267578125,True,True,41.300330307405076,False,2267900.0,2873046.6666666665,False,3.611410848706103,50,24.39362856191276,,,41.34246839997507,-3,38.32599118942731,20.86821676921992,40.96244067259663,42.33100502486189,75.0,3,"UNP trades at a relatively high PEG ratio of 3.25, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
WELL,Real Estate,105.14286,13.296738,3.7897854,3.66,2756164352.0,0.356,43.76190533333333,235.52000427246094,True,True,37.011628411072834,False,1969400.0,3045960.0,False,3.197444247836354,50,24.207343591521372,,,41.34246839997507,-3,71.47577092511013,20.61983680869807,64.16728648757459,42.289608364774914,75.0,3,"WELL trades at a relatively high PEG ratio of 3.66, and is priced above its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
CASY,Consumer Cyclical,44.247257,1.7836473,7.9048376,3.68,550939648.0,0.66,0.2021001063829786,846.4500122070312,True,True,47.73768021841543,False,242700.0,334896.6666666667,False,3.179610320837061,50,24.199318324371692,,,41.34246839997507,-3,84.14096916299559,20.609136452498497,73.03292525409441,42.287824972074986,75.0,3,"CASY trades at a relatively high PEG ratio of 3.68, and is priced above its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
HON,Industrials,8.991545,1.9484268,4.0002055,3.69,2610374912.0,2.639,-49.74768068,233.9600067138672,True,True,39.28737564960596,False,2686400.0,3613263.3333333335,False,3.1707658529756233,50,24.195338313834046,,,41.34246839997507,-3,95.37444933920705,20.603829771781633,80.89636137744243,42.28694052528884,75.0,3,"HON trades at a relatively high PEG ratio of 3.69, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
CEG,Utilities,27.614859,3.2008903,3.1389236,3.74,-6625124864.0,-0.468,3.9188975,282.5,True,False,59.83943653851698,True,2019600.0,2791273.3333333335,False,3.12725296296213,50,24.175757513327973,,,41.34246839997507,-3,5.506607929515418,20.577722037773537,17.9888723906583,42.28258923628749,75.0,3,"CEG trades at a relatively high PEG ratio of 3.74, and is priced above its sector's average P/E, and is trading below its 200-day average and showing bullish MACD momentum, and no reliable sentiment data was available today."
NOC,Industrials,18.622696,1.9404659,4.6538987,4.05,2478000128.0,-0.058,-40.11652968,585.8699951171875,True,False,74.99671275713212,True,599200.0,820473.3333333334,False,2.8814534820414703,50,24.065147746913677,,,41.34246839997507,-3,19.7136563876652,20.430242349221142,27.93380631136315,42.258009288195424,75.0,3,"NOC trades at a relatively high PEG ratio of 4.05, and is priced below its sector's average P/E, and is trading below its 200-day average and showing bullish MACD momentum, and no reliable sentiment data was available today."
KO,Consumer Defensive,26.33934,7.528109,10.440424,4.23,5218749952.0,0.169,0.17390155999999735,87.70999908447266,True,True,68.5335879570641,False,9159800.0,16315120.0,False,2.7552640436552966,50,24.008362499639897,,,41.34246839997507,-3,54.62555066079295,20.35452868618944,52.37213230255257,42.24539034435681,75.0,3,"KO trades at a relatively high PEG ratio of 4.23, and is priced above its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
WMT,Consumer Defensive,40.588028,1.2647475,9.729068,4.39,6862249984.0,0.194,14.422589559999999,115.2699966430664,True,False,63.36107867224346,True,14506600.0,20962806.666666668,False,2.651782955229278,50,23.96179600984819,,,41.34246839997507,-3,57.15859030837004,20.29244003313383,54.14526005585653,42.23504223551421,75.0,3,"WMT trades at a relatively high PEG ratio of 4.39, and is priced above its sector's average P/E, and is trading below its 200-day average and showing bullish MACD momentum, and no reliable sentiment data was available today."
NSC,Industrials,28.582052,5.9897356,4.6213484,4.43,1382249984.0,-0.044,-30.157173680000003,334.4100036621094,True,True,38.28494196994915,False,984200.0,1142696.6666666667,False,2.6270806412314194,50,23.950679968549153,,,41.34246839997507,-3,21.145374449339208,20.277618644735114,28.936008954534955,42.23257200411442,75.0,3,"NSC trades at a relatively high PEG ratio of 4.43, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
JNJ,Healthcare,30.203018,6.4068565,7.378699,4.56,16885125120.0,-0.009,-2.6622997549019587,260.3500061035156,True,True,40.27775275850705,False,4998100.0,7566383.333333333,False,2.5497911094409695,50,23.915899679243452,,,41.34246839997507,-3,24.559471365638768,20.231244925660842,31.325876795944644,42.22484305093538,75.0,3,"JNJ trades at a relatively high PEG ratio of 4.56, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
